"talent_desc_2224_2","When your Armor breaks, +60% weapon and Skill DMG, +35% RoF, +15% DMG Resistance and grants immunity to Slows for 6s."
"talent_desc_2224_3","When your Armor breaks, +100% weapon and Skill DMG, +50% RoF, +20% DMG Resistance and grants immunity to Slows for 10s."
"talent_desc_5412_1","+20%/40%/60% Weapon DMG for 5s when the number of hits caused by a single shot is greater than or equal to 1/4/8."
"talent_desc_2225_2|talent_desc_5412_2","+40%/80%/120% Weapon DMG for 5s when the number of hits caused by a single shot is greater than or equal to 1/3/6."
"talent_desc_2225_3|talent_desc_5412_3","+60%/120%/180% Weapon DMG for 10s when the number of hits caused by a single shot is greater than or equal to 1/2/4."
"talent_desc_2226_1","+20% DMG on the enemy for the current and next 4 hits with Cleave. +300 Cleave base DMG for 6s upon defeating this enemy during this period."
"talent_desc_2226_2","+40% DMG on the enemy for the current and next 5 hits with Cleave. +400 Cleave base DMG for 6s upon defeating this enemy during this period."
"talent_desc_2226_3","+60% DMG on the enemy for the current and next 4 hits with Cleave. +600 Cleave base DMG for 10s upon defeating this enemy during this period."
"talent_desc_2227_1","Each hit with Cleave restores 10% Armor and -1s remaining cooldown of Leap."
"talent_desc_2227_2","Each hit with Cleave restores 20% Armor and -1.5s remaining cooldown of Leap."
"talent_desc_2227_3","Each hit with Cleave restores 30% Armor and -2s remaining cooldown of Leap."
"talent_desc_2228_1","Gain 1 stack of ""Nova Shockwave"" for hitting an enemy with a shot. Each stack +1 max Armor for 9s (Up to 100 stacks). When your Armor breaks, deal DMG to nearby enemies equal to 50 times the max Armor. When ""Nova Shockwave"" reaches the stacks of 100, using Cleave will consume all the stacks of Armor and Shield."
"talent_briefdesc_2220_1","+2m displacement range, +2m AoE."
"talent_briefdesc_2220_2","+4m displacement range, +4m AoE."
"talent_briefdesc_2220_3","+6m displacement range, +6m AoE. +20% Leap DMG for each enemy within the range of Leap."
"talent_briefdesc_2221_1","-20% Cooldown. After using Leap, +30 max Armor for 7s."
"talent_briefdesc_2221_2","-40% Cooldown. After using Leap, +60 max Armor for 7s."
"talent_briefdesc_2221_3","-60% Cooldown and have a 30% chance to reset Cooldown. After using Leap, +100 max Armor for 7s."
"talent_briefdesc_2223_1","+75% Weapon DMG and Skill DMG for 6s. Restore 1 point of Armor (up to 12 HP/s)."
"talent_briefdesc_2223_2","+100% Weapon DMG and Skill DMG for 6s. Restore 2 point of Armor (up to 18 HP/s)."
"talent_briefdesc_2223_3","+150% Weapon DMG and Skill DMG for 10s. Restore 3 point of Armor (up to 24HP/s)."
"talent_briefdesc_2224_1|talent_briefdesc_5425_1","+30% weapon and Skill DMG, +20% RoF, +10% DMG Resistance and grants immunity to Slows for 6s."
"talent_briefdesc_2224_2|talent_briefdesc_5425_2","+60% weapon and Skill DMG, +35% RoF, +15% DMG Resistance and grants immunity to Slows for 6s."
"talent_briefdesc_2224_3|talent_briefdesc_5425_3","+100% weapon and Skill DMG, +50% RoF, +20% DMG Resistance and grants immunity to Slows for 10s."
"talent_briefdesc_2225_1|talent_briefdesc_5412_1","+20%/40%/60% Weapon DMG for 5s when the DMG dealt is no less than 1/4/8 times."
"talent_briefdesc_2225_2|talent_briefdesc_5412_2","+40%/80%/120% Weapon DMG for 5s when the DMG dealt is no less than 1/3/6 times."
"talent_briefdesc_2225_3|talent_briefdesc_5412_3","+60%/120%/180% Weapon DMG for 10s when the DMG dealt is no less than 1/2/4 times."
"talent_briefdesc_2226_1","+20% DMG on enemy for the current and next few hits in the next 4s. +300 base Cleave DMG for 6s."
"talent_briefdesc_2226_2","+40% DMG on enemy for the current and next few hits in the next 5s. +400 base Cleave DMG for 6s."
"talent_briefdesc_2226_3","+60% DMG on enemy for the current and next few hits in the next 6s. +500 base Cleave DMG for 10s."
"talent_briefdesc_2227_1","Restore 10% Armor and -1s remaining cooldown of Leap."
"talent_briefdesc_2227_2","Restore 20% Armor and -1.5s remaining cooldown of Leap."
"talent_briefdesc_2227_3","Restore 30% Armor and -2s remaining cooldown of Leap."
"talent_intro_2220","Increase the displacement and AoE of Leap"
"talent_intro_2221","Reduces Leap Cooldown. Increases Max Armor upon using Leap."
"talent_intro_2223","After a Leap, increases Weapon DMG and Skill DMG for a short period. Each enemy hit by a shot during this period restores a certain amount of Armor."
"talent_intro_2224","When your Armor breaks, gain more Weapon and Skill DMG, increase RoF and DMG Resistance and gain immunity to Slows."
"talent_intro_2225|talent_intro_5412","Increases Weapon DMG when the number of hits caused by a single shot is no less than a certain number."
"talent_intro_2226","Deal more DMG for the current and next few hits upon hitting an enemy with Cleave. Increase base DMG of Cleave upon defeating this enemy during this period."
"talent_intro_2227","Each hit with Cleave restores a certain amount of Armor and reduces the remaining cooldown of Leap."
"benediction_desc_13535","Consume all of Armor when hitting an enemy with Leap. +4% Leap DMG for each point of consumed Armor. -1s remaining Cooldown of Leap for every 10 points of Armor consumed."
"benediction_desc_13536","Upon hitting an enemy with a weapon, deal DMG based on the weapon’s Base DMG and Projectile count, including all bonuses applied to the triggering hit. (CD: 0.3s)"
"state_desc_32831_1","Max armor +(lvl*30)"
"state_desc_32832_1","Max armor +100"
"frame_name_1012","Millions of Heroes"
"frame_name_1014","Mechanical Chest"
"frame_desc_1012","The exclusive commemorative level frame to celebrate breaking 3 million copies sold"
"frame_desc_1013|state_desc_1791_1","In solo mode at nightmare difficulty or above, use Zi Xiao to pass all acts (and defeat Pole Monarch or Gluttony) while only picking up and owning Occult Scrolls of the same quality."
"frame_desc_1014|state_desc_1792_1","In solo mode at nightmare or above difficulty, Use Nona to pass all stages (and defeat Pole Monarch or Gluttony) with Iron Wing having not been defeated."
"state_name_1744","Hidden Transaction (Monster)"
"state_desc_1744_1","Weapon Level -(n*1)"
"state_desc_32834_1","+(lvl*25+50)% Weapon DMG and Skill DMG. Restore (lvl*1) point of Armor when your shot hits an enemy(up to (lvl*6+6) HP/s) ."
"state_desc_32835_1","+150% Weapon DMG and Skill DMG. Restore (lvl*1) point of Armor when your shot hits an enemy(up to (lvl*6+6) HP/s) ."
"state_desc_32837_1","Cleave damage +(lvl*100+200)"
"state_desc_32839_1","+(lvl*30)% weapon DMG, +(lvl*60)% Skill DMG"
"state_desc_32840_1","+100% weapon DMG, +200% Skill DMG"
"conversation_desc_6091","Backup Weapon (Hold)"
"newpatternconfig_name_1005","Transcendent Arsenal"
"newpatternconfig_desc_1005","In the vault of the pre-BOSS stage of [Duo Fjord] and [Hyperborean Jokul] or after defeating Pole Monarch, you can deposit and withdraw the powerful weapons in the arsenal from the arsenal guards"
"state_name_1673","Merciless Combo (Monster)"
"state_name_1762","Propulsion Device (Monster)"
"state_name_1763|state_name_33496","Ocean Affinity"
"state_desc_1755_1","+1 Secondary Skill Consumption"
"state_desc_1762_1","+100% Dash cooldown."
"state_desc_1763_1","20% chance to obtain double energy while absorbing energy."
"state_desc_32844_1","Max armor +(n*1)"
"state_desc_32846_1","+(lvl*20)% weapon DMG"
"state_desc_32848_1","+(lvl*60)% weapon DMG"
"clientsg_desc_1093","You still have remaining ascension selection opportunities. Do you want to give up"
"state_desc_1673_1","Max HP +5."
"state_name_1764","Arms Trafficker (Monster)"
"state_desc_1764_1","Gain 1 extra level when upgrading the weapon."
"newpatternconfig_name_1006","Ascension Fusion"
"newpatternconfig_desc_1006","In the BOSS stage of the Longling Tomb, you can choose the awakening of other heroes, and then upgrade through Golden Goblet."
"weapon_name_1312","Jet Octopus"
"inscription_desc_13061","Each time the Weapon Skill deals damage, +10% Lucky Shot Chance in the next 2s (up to 200%)."
"inscription_desc_13062","Hitting enemies with projectiles will accumulate stacks. When the stack count reaches 25, a certain amount of additional projectiles will be generated and fired at the same targets."
"relic_name_5961|state_name_33368|monsterrelic_name_25961","Quack Doctor"
"relic_desc_5961_1","+30% revive time while reviving teammates."
"pay_name_2001","Visitors of Spirit Realm"
"pay_name_2011","Artisan and Magician"
"inscription_desc_13057","Each Projectile hit on an enemy +1.2% basic Weapon DMG for 3s (up to 120%)."
"bullet_name_4515","Card Pack"
"commonnotify_desc_9408","<sprite name=icon_4515>Card Pack are maxed."
"commonnotify_desc_9409","<sprite name=icon_4515>Insufficient Card Pack."
"weapon_name_1108","Wolf Gaze"
"shopitem_name_1016","Card Pack Supply"
"shopitem_desc_1016","Refill [Astroforecast] to the maximum"
"commonnotify_desc_2357","Insufficient energy."
"unlock_unlockdesc_1513|unlock_unlockdesc_1514|unlock_unlockdesc_1515|unlock_unlockdesc_1516","[Artisan and Magician] Exclusive Weapon"
"talent_desc_3205_2","There is a chance to obtain 3 times as many [Astroaspects] through [Astroforecast]."
"talent_desc_3205_3","There is a chance to obtain the maximum number of [Astroaspects] slots through [Astroforecast]."
"relic_name_5852|suit_item_15086_1|seasonsuit_item_15086_1","Normal Ammo"
"relic_name_5853|suit_item_15086_2|seasonsuit_item_15086_2","Large Ammo"
"relic_name_5854|suit_item_15086_3|seasonsuit_item_15086_3","Special Ammo"
"relic_name_5855|suit_item_15077_2","Connected Mind"
"relic_name_5856|suit_item_15077_3|state_name_1794|monsterrelic_name_25856|suit_item_15301_4|seasonsuit_item_15225_4","Nirvana Force"
"relic_name_5857|state_name_1789|state_name_1800|suit_item_15072_5|suit_item_15087_2|seasonsuit_item_15072_5","Concurrent Cooldown"
"relic_name_5858|state_name_1801|state_name_1804|suit_item_15069_2|suit_item_15087_4|seasonsuit_item_15069_2","Overflowing Waters"
"relic_name_5860|suit_item_15083_4|suit_item_15084_1|seasonsuit_item_15083_4|monsterrelic_name_25860","Lucky Roulette"
"relic_name_5861|suit_item_15071_4|suit_item_15096_4|suit_item_15050_2|seasonsuit_item_15071_4|seasonsuit_item_15096_4|monsterrelic_name_25861","Intimidating Presence"
"relic_name_5863|suit_item_15072_2|suit_item_15085_3|seasonsuit_item_15072_2|monsterrelic_name_25863","Explosive Magazine"
"relic_name_5962|state_name_33369","Stubborn Stance"
"relic_name_5963|state_name_33370","Shared Adversity"
"relic_name_5964|state_name_1790|state_name_33371|monsterrelic_name_25964","Burden of Solitude"
"relic_name_5965|state_name_1787|state_name_33372","Struggle for Independence"
"relic_desc_5852_1","-100% extra ammo of other types when shooting with normal ammo weapons. +30% Weapon DMG for each extra ammo consumed in this shooting."
"relic_desc_5853_1","-100% extra special ammo when shooting with large ammo weapons. +0.5x CritX for each extra ammo consumed in this shooting."
"relic_desc_5854_1","-400% extra large ammo when shooting with special ammo weapons. +12% Lucky Shot Chance for each extra ammo consumed in this shooting."
"relic_desc_5855_1","When using the same weapon type with a teammate, +10% Weapon DMG; when using the same weapon with a teammate, +10% additional Weapon DMG."
"relic_desc_5856_1","While knocked down, deals damage to enemies within an 8m radius per second (damage increases with lower max HP); +15% teammates movement speed and -30% revive time."
"relic_desc_5857_1","-10% magazine ammo per second and gains a stack after reloading. Each stack ＋10% weapon damage (up to 100%). Stops consuming when the magazine is ≤50% or has 1 round left. Stacks reset after reloading."
"relic_desc_5858_1","Consume all when secondary skill count reaches the upper limit. ＋10% Weapon DMG for each charge consumed (last for 20s)."
"relic_desc_5859_1|relic_desc_15710_1","Ascension options are fixed at 2. You have 3 chances to select both Ascension options. (cannot be discarded)"
"relic_desc_5860_1","After picking up Occult Scroll, Copper cap is set to 9876 from next stage. When switching stages, change the highest digit of the copper to 1, and then randomly permute the digits"
"relic_desc_5861_1","Defeating an enhanced monster inflicts Manipulation Effect on all monsters within a 7m radius of the defeated monster."
"relic_desc_5862_1","After dealing Weapon DMG to an enemy, +40% Skill DMG against that enemy for 5s."
"relic_desc_5863_1","Reloading deals current Weapon DMG to enemies within an 8m radius. For every 0.5s spent reloading, an additional DMG is dealt. (CD: 3s)"
"relic_desc_5864_1","Acquired weapons always have 2 Exclusive Inscriptions. The maximum number of Exclusive Inscriptions is fixed at 2, and the total Inscription upper limit is fixed at 4 (cannot be discarded)."
"relic_desc_5865_1","After using a Weapon Skill, +40% Weapon DMG and -25% Skill DMG for 10s. After using the primary skill, +50% Skill DMG and -20% Weapon DMG for 10s. When both effects are active at the same time, the buff effect is doubled, and the debuff effect is removed."
"relic_desc_5962_1","Unable to pick up shared Occult Scrolls from teammates or share Occult Scrolls with teammates."
"relic_desc_5963_1","When a teammate acquires a Cursed Scroll, there is a 50% chance to have the same scroll."
"relic_desc_5964_1","Takes DMG equal to 50% of your max HP every 15s if there are no teammates within a 15m radius. This damage will not knock you down."
"relic_desc_5965_1","-15% final DMG if there are no teammates within a 15m radius."
"state_desc_32855_1","+(n*25)% Attack Speed of Iron Wing."
"state_desc_32856_1","+(n)% DMG for Iron Wing."
"conversation_desc_1099","Exit compare"
"conversation_desc_1100","Backpack is full (Hold)"
"weapon_name_1215","Brick"
"weapon_name_1415","Star Ring"
"commonnotify_desc_9410","Can't collect weapons as the backup weapons are full"
"bullet_name_4516","Lens"
"talent_name_5025|state_name_32880","Evolution"
"talent_name_5026","Shells Symphony"
"talent_name_5027|state_name_32882|state_name_32883|state_name_32886","The Third"
"talent_desc_5025_1|talent_intro_5025","+2 Max HP and +1% Base DMG for each enemy Iron Wing defeated (up to 1000 stacks)."
"talent_desc_5026_1|talent_intro_5026","Obtain 1 use of the secondary skill every 3s. When hitting an enemy with a pistol, consume up to 3 uses of the secondary skill and trigger a missile explosion with +2m AoE (CD: 1s). For each use consumed, DMG is increased."
"talent_desc_5027_1|talent_intro_5027","+100% Lucky Shot Chance and grant a crit hit every third shot when using a pistol."
"state_name_1806|state_name_1819","Convergent Paths - Weapon"
"state_name_1807|state_name_1818","Convergent Paths - Skill"
"state_desc_1806_1","+80% weapon DMG"
"state_desc_1807_1","+100% Skill DMG"
"benediction_name_13540|suit_item_15075_1|seasonsuit_item_15075_1","Pair of Us"
"benediction_name_13541|state_name_32861","Fire Coverage"
"benediction_name_13542|suit_item_15076_1|seasonsuit_item_15076_1|roomchallenge_name_3001_1156","Same Boat"
"benediction_desc_13540","Iron Wing will not be knocked down as long as Nona is standing. +1% DMG for each 1 point of HP capacity Iron Wing has."
"benediction_desc_13541","+40% Missile DMG for 5s for each missile dealing DMG and launched by Nona and Iron Wing (up to 20 stacks). Use [Redeployment] to gain 4 additional stacks immediately."
"benediction_desc_13542","30% of the DMG taken by Nona is shared to Iron Wing. For 5s after Iron Wing deals DMG to an enemy, +3x Weapon CritX and +150% Weapon DMG for Nona when attacking the same enemy. For 5s after Nona deals damage to an enemy, Iron Wing - Strike Mode/ Fire Mode will regenerate 10%/5% HP when attacking the same enemy."
"module_name_16086","Component Recovery"
"module_name_16087|state_name_32884","Extra Shield"
"module_desc_16086","Iron Wing regenerates 20% HP after defeating an enemy."
"module_desc_16087","After Nona's shield is fully charged, +5 Max Shield for 10s (up to 10 stacks)."
"shopitem_name_1017","Lens Supply"
"shopitem_desc_1017","Refill [Hardwood Missile] to the maximum"
"commonnotify_desc_9411","<sprite name=icon_4516>Lens are maxed."
"commonnotify_desc_9412","<sprite name=icon_4516>Insufficient Lens."
"relic_desc_5862_2","+40% Skill DMG enemies taken for 5s after dealing Weapon DMG to enemies."
"benediction_name_13543|state_name_32888|suit_item_15074_1|seasonsuit_item_15074_1","Star Compass"
"benediction_name_13544|state_name_32858|suit_item_15073_1|seasonsuit_item_15073_1","Explosive Hand"
"benediction_name_13545|state_name_32766|state_name_32767|state_name_32768|state_name_32868","Functional Deck"
"benediction_desc_13543","+200% total DMG and +1 use of [Falling Star]. Affected by occult scrolls in the backpack, there is a chance to upgrade [Astrohouse] quality of [Falling Star] by 1 level. [Falling Star] with [Legendary Astrohouse] will obtain extra effect: when [Falling Star] deals continuous DMG to a single enemy for 0.75s, it will deal 2400 DMG to enemies within 3.5m."
"benediction_desc_13544","When a card hits an enemy, trigger a 5m Explosion, dealing card DMG once to enemies in range. Obtain the same [Astroaspects] as the previous slot through [Astroforecast]. Clear [Astrohouse] and gain Skill DMG for 7s if slots are full. There is a chance to gain a bonus without clearing [Astrohouse]. <color=#6BDCDC>[Normal Astrohouse]</color>: +80% total DMG. <color=#B56EEA>[Rare Astrohouse]</color>: +160% total DMG. <color=#E4A747>[Legendary Astrohouse]</color>: +320% total DMG."
"benediction_desc_13545","+50% Weapon DMG for 5s when consuming [Astroaspects], up to 300%. Every 6 [Astroaspects] consumed allows drawing a card with different effects for 10s. Each card effect stacks up to 3. <color=#6BDCDC>Blue Card</color>: +40% Lucky Shot Chance; <color=#B56EEA>Purple Card</color>: +30% RoF; <color=#E4A747>Orange Card</color>: +40% Movement Speed, 40% chance for projectile+1 when shooting; <color=#CC000A>Red Card</color>: Obtain all card effects"
"careerpf_name_1321","Mecha Drop"
"careerpf_name_1322","Redeployment"
"careerpf_desc_1321","<color=#FFFFFF>Iron Wing - Strike Mode charges into the target location, dealing 150% normal DMG to enemies within a 10m radius, </color><color=#E0C480>while taunting them for 3s.</color>"
"careerpf_desc_1322|careerpf_briefdesc_1322","<color=#FFFFFF>Iron Wing - Fire Mode will </color><color=#E0C480> deploy in a defensive position at the target location.</color>"
"careerpf_desc_1323","Summon a Tidal Aspis to block all attacks from enemies in front for 5s. <br><color=#E0C480> Re-casting the skill will end it and allow you to strike enemies with the Aspis, </color> dealing 1 Weapon shot DMG and 1 Striking Punch DMG. <br><br><color=#E0C480> While holding the Aspis, shooting becomes Striking Punch, and Dash is enhanced to [Fierce Charge], </color> \nwhich doubles movement distance and knocks back enemies, dealing {0} normal DMG."
"relic_desc_5851_2","+25% DMG Resistance, and +5% additional DMG Resistance for having one teammate. When taking DMG, teammates carrying [Iron Circuit] will share 30% of the total DMG. This damage will not knock the teammates down.(CD: 5s) Reduces the DMG to 0 from [Iron Circit] taken by yours."
"relic_desc_5852_2","-100% extra ammo of other types when shooting with normal ammo weapons. +30% Weapon DMG for each extra ammo consumed in this shooting, +30% chance of a lucky shot for every large ammo consumed, +0.5x CritX for every special ammo consumed."
"relic_desc_5853_2","-200% extra special ammo when shooting with large ammo weapons.  +30% Lucky Shot Chance for each large ammo consumed in this shooting, +0.5x CritX for every special ammo consumed."
"relic_desc_5854_2","-400% extra large ammo when shooting with special ammo weapons. +12% Lucky Shot Chance for each large ammo consumed in this shooting, +0.5x CritX for every special ammo consumed."
"relic_desc_5856_2","No Down Penalty while knocked down. While knocked down, deals damage to enemies within an 8m radius per second (damage increases with lower max HP); +15% teammates movement speed and -30% revive time."
"relic_desc_5857_2","After reloading, consume 10% of the magazine ammo to gain a stack. Each stack increases weapon damage by 10% (up to a maximum of 200%). Stacks reset after reloading."
"relic_desc_5858_2","Using secondary skill will consume all of the secondary skill count. +10% Weapon DMG for each charge consumed (last for 20s)."
"relic_desc_5859_2|relic_desc_15710_2","Ascension options are fixed at 2. You have 5 chances to select both Ascension options. (cannot be discarded)"
"relic_desc_5860_2","After picking up Occult Scroll, Copper cap is set to 9876 from next stage. When switching stages, change the smallest digit of the copper to 9, and then randomly permute the digits"
"relic_desc_5861_2","Defeating an enhanced monster inflicts Manipulation Effect on all monsters within a 7m radius of yourself and the defeated monster."
"relic_desc_5863_2","Reloading deals current Weapon DMG to enemies within an 8m radius. An additional DMG is dealt for every 0.5s spent reloading, and another additional DMG is dealt when reloading is completed. (CD: 3s)"
"relic_desc_5864_2","Acquired weapons have a minimum of 2 Exclusive Inscriptions (cannot be discarded)."
"relic_desc_5865_2","After using the Weapon Skill, +80% Weapon DMG for 10s. After using the primary skill, +80% Skill DMG for 10s."
"commonnotify_desc_9413","Obtain the chance to reset occult scrolls"
"talent_name_5028|state_name_32871","No Pain No Gain"
"talent_name_5029","Extreme Decks"
"talent_name_5030","Final Words"
"talent_desc_5028_1|talent_intro_5028","Obtain a <color=#B56EEA>[Rare Astrohouse]</color> when using [Falling Star] after dealing Crit Hits/Lucky Shots 20 times, or a <color=#E4A747>[Legendary Astrohouse]</color> after dealing Crit Hits/Lucky Shots 40 times. Accumulated Crit Hits/Lucky Shots reset after using [Falling Star]."
"talent_desc_5029_1|talent_intro_5029","There is a chance to obtain reserve cards up to the card holding capacity when using [Astroforecast]."
"talent_desc_5030_1|talent_intro_5030","CritX of all weapons becomes 4x."
"conversation_desc_1101","Visit Arsenal guard"
"module_name_16088","Chip Exchange"
"module_name_16089","Card Master"
"module_desc_16088","Obtain a [Legendary Astroaspect] for every 40 Normal Ammo/20 Large Ammo/10 Special Ammo consumed."
"module_desc_16089","+20% Weapon and Skill DMG for every slot."
"state_name_1814","Sabotaged Magazine (Monster)"
"state_desc_1814_1|state_desc_33496_1","When shooting, there is a 30% chance to recover consumed ammo into the magazine."
"state_desc_1818_1","-20% weapon DMG, +50% Skill DMG"
"state_desc_1819_1","+40% weapon DMG, -25% Skill DMG"
"state_desc_32876_1","Times of causing crit hits when missing the weakness."
"relic_desc_5855_2","When using the same ammo type with a teammate, ＋10% Weapon DMG; when using the same weapon type with a teammate, +10% Lucky Shot Chance; when using the same weapon with a teammate, +0.2x CritX."
"state_desc_32880_1","+(n*1) Max HP of Iron Wing, +(n*1)% Base DMG."
"state_desc_32883_1|state_desc_32886_1","+100% Chance to Lucky Shot and grant the next shot by pistol a crit hit."
"state_desc_32884_1","Max Shield +(n*5)"
"commonnotify_desc_9414","Cannot pick up any teammates' occult scrolls."
"commonnotify_desc_9415","Cannot share any Scrolls"
"talent_desc_3203_2|talent_briefdesc_3203_2","Recover 5 Shield for every [Astroaspect] obtained or consumed."
"talent_desc_3203_3|talent_briefdesc_3203_3","Recover 7 Shield and start Shield recovery immediately for every [Astroaspect] obtained or consumed."
"conversation_desc_1102","Fast-deposit and withdraw"
"achievement_name_1210","Victory of Zi Xiao"
"achievement_name_1211","Victory of Nona"
"achievement_name_1212","Destiny's Choice"
"achievement_name_1213","Shelter From Storm"
"achievement_name_1214|state_name_1791","Unwavering Preference"
"achievement_name_1215|state_name_1792","Never Defeated"
"achievement_desc_1210|frame_desc_2019","Win a game with Zi Xiao"
"achievement_desc_1211|frame_desc_2017","Win a game as Nona."
"achievement_desc_1212","Using 200 times of [Falling Star] of [Legendary Astrohouses]."
"achievement_desc_1213","Use [Mecha Drop] to taunt enemies 500 times."
"achievement_desc_1214","Obtain Zi Xiao's exclusive level frame."
"achievement_desc_1215","Obtain Nona's exclusive level frame."
"unlock_unlockdesc_1074","Kill [Elite Lobster] 3 time."
"unlock_unlockdesc_1075","Kill [Catfish Warrior] 30 times."
"unlock_unlockdesc_1076","Kill [Kappa 20 times."
"unlock_unlockdesc_1077","Kill [Yaksha of the Seas] 15 times."
"unlock_unlockdesc_1078","Kill [White Shark] 15 times."
"unlock_unlockdesc_1079","Kill [Elite Yaksha] 3 times."
"unlock_unlockdesc_1081","Kill [Dragon Qian] 3 times on elite or higher difficulty"
"state_desc_1738_1","+0.75% total Weapon DMG for every stack."
"state_name_1738|state_name_1867","Magazines Link"
"state_desc_1809_1","+(25+n*5)% DMG Resistance."
"state_desc_1751_1","+50% total Weapon DMG for every stack."
"talent_desc_3217_2","+20 Max Shield for every slot. When taking DMG, there is a chance to be immune to it (CD: 12s)."
"talent_desc_3217_3","+30 Max Shield for every slot. When taking DMG, there is a chance to be immune to it (CD: 9s)."
"state_name_1751","Shoot Out"
"state_name_32895","Card Practice"
"newunlock_desc_16071","Clear [Spiritual Assault] once as [Nona]."
"newunlock_desc_16072","Clear [Spiritual Assault] once as [Zi Xiao]."
"newunlock_desc_16073","Use [Nona] to release [Mecha Drop] or [Redeployment] 50 times in [Spiritual Assault]."
"newunlock_desc_16074","Use [Zi Xiao] to release [Astroforecast] or [Falling Star] 100 times in [Spiritual Assault]."
"state_desc_1820_1","+80% weapon DMG, +100% Skill DMG"
"state_desc_32858_1","+(n*10)% total DMG of cards."
"state_desc_32822_1","+(15+lvl*15)% Attack Speed"
"state_desc_32863_1","+(n*lvl*50)% DMG of next [Hardwood Missile]."
"state_name_32812","Lucky Magazine"
"state_desc_32896_1","+(n*1)% current Movement Speed, +(lvl*0.8*n)% Weapon DMG."
"state_name_32885","Stellar Recovery"
"state_desc_32759_1","+(n*0.5)% weapon DMG"
"state_desc_32897_1","Crit DMG +(lvl*20)%."
"talent_briefdesc_3201_1","+4 Capacity. Summon 2 extra cards. For every [Astroaspect] with Normal or better quality, summon 1 extra card."
"talent_briefdesc_3201_2","+6 Capacity. Summon 4 extra cards. For every [Astroaspect] with Normal or better quality, summon 2 extra cards."
"talent_briefdesc_3201_3","+10 Capacity. Summon 6 extra cards. For every [Astroaspect] , summon 2 extra card. For every <color=#E4A747>[Legendary Astroaspect] </color> or <color=#CC000A>[Wild Astroaspect]</color> Summon 1 extra card again. Cards exceeding the holding capacity will be included in the reserve cards."
"talent_briefdesc_3204_1","+<color=#6BDCDC>80%</color>/<color=#B56EEA>120%</color>/<color=#E4A747>160%</color> Base DMG, <color=#CC000A>[Wild Astroaspects]</color>grant a random bonus. If <color=#E4A747>[Legendary Astroaspects]</color> are obtained through [Astroforecast], summoned cards deal elemental DMG."
"talent_briefdesc_3204_2","+<color=#6BDCDC>160%</color>/<color=#B56EEA>240%</color>/<color=#E4A747>320%</color> Base DMG, <color=#CC000A>[Wild Astroaspects]</color>grant a random bonus. If <color=#B56EEA>[Rare Astroaspects]</color> and <color=#E4A747>[Legendary Astroaspects]</color> are obtained through [Astroforecast], summoned cards deal elemental DMG."
"talent_briefdesc_3204_3","+<color=#6BDCDC>240%</color>/<color=#B56EEA>360%</color>/<color=#E4A747>480%</color> Base DMG, <color=#CC000A>[Wild Astroaspects]</color>grant a random bonus. If <color=#B56EEA>[Rare Astroaspects]</color>, <color=#E4A747>[Legendary Astroaspects]</color> and <color=#CC000A>[Wild Astroaspects]</color> are obtained through [Astroforecast], summoned cards deal elemental DMG and can pierce infinitely."
"talent_briefdesc_3205_1","2 times as many [Astroaspects]."
"talent_briefdesc_3205_2","3 times as many [Astroaspects]."
"talent_briefdesc_3205_3","Maximum number of [Astroaspects] slots."
"talent_briefdesc_3206_1","+4 capacity. When obtaining [Astroaspects], <color=#6BDCDC>15%</color>/<color=#B56EEA>15%</color>/<color=#E4A747>35%</color>/<color=#CC000A>35%</color> chance to gain 1 Secondary Skill Use."
"talent_briefdesc_3206_2","+8 capacity. When obtaining [Astroaspects], <color=#6BDCDC>20%</color>/<color=#B56EEA>20%</color>/<color=#E4A747>45%</color>/<color=#CC000A>45%</color> chance to gain 1 Secondary Skill Use."
"talent_briefdesc_3206_3","+12 capacity. When obtaining [Astroaspects], <color=#6BDCDC>25%</color>/<color=#B56EEA>25%</color>/<color=#E4A747>55%</color>/<color=#CC000A>100%</color> chance to gain 1 Secondary Skill Use."
"talent_briefdesc_3207_1","+250% Base DMG."
"talent_briefdesc_3207_2","+400% Base DMG. If there are empty slots, +45% DMG of [Falling Star]"
"talent_briefdesc_3207_3","+600% Base DMG. If there are empty slots, +90% DMG of [Falling Star], with a chance to increase to +150%"
"talent_briefdesc_3208_1","Deal extra 100% DMG."
"talent_briefdesc_3208_2","Deal extra 200% DMG."
"talent_briefdesc_3208_3","Deal extra 125% DMG twice ([Legendary Astrohouse]: Continuously move to the nearest enemy)."
"talent_briefdesc_3209_1","+20% DMG. If [Astrohouse] is the same as last time, +30% additional total DMG"
"talent_briefdesc_3209_2","+30% DMG. If [Astrohouse] is the same as last time, +60% additional total DMG"
"talent_briefdesc_3209_3","+40% DMG. If [Astrohouse] is the same as last time, +100% additional total DMG"
"talent_intro_3201","Increase card holding capacity. Summon extra cards when using [Astroforecast]."
"talent_intro_3203","Recover Shield for every [Astroaspect] obtained."
"talent_intro_3204","Increases Base Card DMG based on [Astroaspects] obtained."
"talent_intro_3205","There is a chance to obtain [Astroaspects] several times through [Astroforecast]."
"talent_intro_3206","Increases the capacity of [Astroforecast]. There is a chance to obtain Secondary Skill Uses when obtaining [Astroaspects]."
"talent_intro_3207","Increases Base DMG of [Falling Star]."
